Age,Income,Education_Level,Employment_Years,Dependents,Account_Age_Months,Account_Balance,Credit_Score,Loan_Amount,Investment_Portfolio,Monthly_Transactions,Avg_Transaction_Size,Online_Transactions_Pct,ATM_Usage,Bill_Payments,App_Logins_Month,Customer_Service_Calls,Branch_Visits,Email_Clicks,Survey_Responses,Num_Products,Credit_Card,Savings_Account,Checking_Account,Mortgage,Late_Payments,Overdraft_Frequency,Balance_Inquiry_Freq,Statement_Delivery,Autopay_Enabled,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50,Churn_Score,Random_Noise_1,Random_Noise_2,Random_Noise_3,Random_Noise_4,Random_Noise_5,Random_Noise_6,Random_Noise_7,Random_Noise_8,Random_Noise_9,Random_Noise_10,Random_Noise_11,Random_Noise_12,Random_Noise_13,Random_Noise_14,Random_Noise_15,Random_Noise_16,Random_Noise_17,Random_Noise_18,Random_Noise_19,Random_Noise_20,Random_Noise_21,Random_Noise_22,Random_Noise_23,Random_Noise_24,Random_Noise_25,Random_Noise_26,Random_Noise_27,Random_Noise_28,Random_Noise_29,Random_Noise_30,Random_Noise_31,Random_Noise_32,Random_Noise_33,Random_Noise_34,Random_Noise_35,Random_Noise_36,Random_Noise_37,Random_Noise_38,Random_Noise_39,Random_Noise_40,Random_Noise_41,Random_Noise_42,Random_Noise_43,Random_Noise_44,Random_Noise_45,Random_Noise_46,Random_Noise_47,Random_Noise_48,Random_Noise_49,Random_Noise_50
0.7667182826202803,0.6542775320626169,-0.574752983207413,-0.8832174353240823,1.469344293316209,1.330180801430919,-1.375940323415281,-1.0455667694004882,0.2556586540972739,0.1239787315276928,-1.014660687094589,-0.2076291365258759,-1.0645334203617114,0.6351310389802319,-1.9438048468928464,0.0904249279654223,0.5195098881083026,-0.0905412397483762,1.093222897070873,-1.3705612342041356,-0.7010895013761145,-0.3300346462508894,0.7127245694093065,0.2185075860461206,2.143365982742418,-0.8057858969738931,-1.3949888985806511,1.789088982933061,-1.4308585839323829,0.683062711399045,-0.9786700420219692,-2.069318350847686,-0.3747837938132319,0.89949996247716,-1.2217710884730737,0.576094728144831,0.7628635611864517,-1.271690141519304,-0.2277612887123704,1.5770748223271638,0.6505926199637431,-0.2614924645760204,0.4152954812539195,-0.6852633084704479,1.113695678385025,1.113260064602139,0.1209059150860546,0.2307061564576935,-0.9987968750056726,-1.3520364270678291,57.853858396916245,-0.6019686788963846,0.5055018106114911,1.2078093084610022,1.0501105961089143,0.32570735781319976,-2.6847880471174923,-0.06266452353256337,1.5834772772495995,-1.4211531401456212,1.1461782607048603,-0.686336846934825,1.0237763016208163,0.620148780415464,0.11544263616427654,0.3160681424016309,0.6961362419695681,-0.28699218579099883,0.06593759342798698,0.6417092451913268,-1.1088163212865454,-0.6994608735492777,1.6345516920769652,1.6427259073979663,0.7576109369263103,0.24155486847639582,-0.10247922314240923,-0.40349579406262814,1.375551913363207,-1.4817678489735828,0.24044750514001126,1.5210149413423977,1.5735429200497177,0.05446036929644432,0.9156646964840696,0.5726153920568272,-0.3157568372191886,0.22087622608652624,0.8164903425759307,1.878682479838358,-0.5794930678011466,-0.43761802428654,-0.022333817718137108,-1.4306993716118372,0.32663196225679314,1.1238932901712488,-0.09752322568194934,0.49232306391234126,-0.07801128822630118,0.5851320392637632,0.08059288598063183
0.6405818559353188,0.8687243833975289,-1.6820979415155026,-2.045751669074652,0.2514217859015974,0.1534576400395073,1.806391680231676,1.6530005631350544,-2.2821203741757694,-2.5140481077401584,0.454644578547429,0.3868973087519726,-0.1766782862350306,-0.342218186072822,-1.9996228847982345,0.0857707562215338,-0.3386227760789625,0.2492498820434593,0.4912892740202906,1.2410683720446407,-0.955565101313868,-1.293982154515715,-0.5739667311244007,-0.7355932450563072,-0.8254095747162776,1.4449064408682524,0.1484158715382944,1.9723934626280817,-0.0030704230247626,-1.1718764490659612,-0.8081745841977696,1.024455347043958,-1.1338517369605237,0.5578766442638786,-0.3567525291526606,-0.9298255726647608,1.386519732148224,-0.58856603632002,-0.8275710246003674,-0.0788930795528231,-0.5082376928418649,2.2149859005998684,1.0603572933755796,-0.590692422455163,-0.4753371112584315,-2.0194482750677385,0.1374036510914447,-0.7470593429388073,0.0880113821599335,-1.9662740949042303,84.14875552493461,0.7602510946353603,-0.02892488417486995,-0.316650029261228,-0.8639512214208059,-0.36958552891713703,0.2595735614802209,-1.8506316416948525,-1.1177788402369702,-0.5171370804487624,-0.09798644672069134,-0.8434015484570375,-0.403437698621358,-3.582062607487511,-0.055733939893613596,-0.5660145827367716,-0.05926802260034109,1.1504870500333517,-1.5273189874177815,1.8840011375698578,0.20335375840499775,-0.39275061839707964,-0.3337012446890455,-0.9596633265554438,-0.8379335823697159,-0.10071725405597709,0.28574016127659174,1.5040676045201982,-0.5650342604664934,0.45143876653347564,1.8389065643095044,-0.4993712043191545,-0.3005156804971317,0.86151388816879,0.6695342435560055,0.4534284892223496,0.6014415936106075,0.7067084702023088,0.8214824391716363,-0.003975671286582807,0.2539157193348046,0.939303383562338,-0.8737640927475011,0.10518365956392356,-0.3487016354401247,-1.1579956366942243,2.17088440485843,2.4065258685822086,0.6270286659192188,-1.0172549002237248,-0.17907399232725432
-1.1929367296870448,-1.364248837108164,-0.0329689187416223,0.1974577963394267,1.05629850798837,1.4906683504821452,0.4215629025033875,0.2664907347325845,-0.3391308601481853,-0.4386943020563049,-0.4030677833948491,0.1892837415754382,1.0030059427628075,-0.5211606902358986,1.7230934464632142,-1.2988223787337416,0.1641436645473213,-0.2391630337092049,1.3470908931399792,-1.473647180781942,0.4256347581359233,-0.2442316318947109,1.5291409496859902,-0.8285586812225817,0.415318262494437,-0.8381915404378485,0.1880621774228491,-0.3693648727307723,-0.3852297552574248,-1.987435304770648,0.4145840643580968,-1.08223913695185,-1.1166796150518914,-1.5552834055587743,-1.0560493583989872,0.500479766329186,0.451173288486409,0.6637109605412289,-1.0269808928448108,0.2147816255727238,-0.615383533004121,0.9547296883383156,0.426013954844302,-0.6565183267136122,1.040575535318237,0.5073443406413246,-1.3870028269138248,-1.6715221813315757,-1.3476858205266178,1.6491817165266385,59.503160081569526,1.1063291048284427,0.26966935739707076,0.878643509726043,0.4283129624734963,-1.2981268850546304,-0.045700231096779335,0.7803428116164461,1.9928326252700297,-0.5253888696369459,-0.9512693931383018,0.22223563663052404,0.48892723963902884,1.1364705083670374,0.4901815174907414,-0.43958027556224044,-2.9893930211632136,-0.2502361656570745,1.783270810395837,0.6810395960445219,0.5550896994415868,0.2669775898716591,-1.5388892570785884,-2.1171716879951163,-2.472445658094348,0.6433501795697513,0.5024883236221023,-0.48865539661173335,-1.9929363156801763,1.4286425440145551,-0.8751280279606837,-2.1656189938478017,2.0515034709238975,0.21555000064529165,1.160498489410031,0.06846306437172907,0.8726539356295474,-0.6139488594002418,-0.2756707504917144,0.8643653463895952,-0.36056673178985454,-0.6198526283571891,-0.6542121157383459,-1.1235103453834479,-0.4652991634843355,1.0736102952456577,0.698049258314823,-2.3905578050202423,0.00032872366813150114,-0.3620983942919553,-0.043993674302532544
-0.519345073159584,-0.4482580326589232,-0.3769150164845661,-0.5659668466788412,-0.6434884536488127,-0.883648409629728,0.35417735389621,0.5774806273482818,0.2271484375512827,0.3614186161272718,-0.2014918999133726,1.5959347834211763,-1.421083377099567,1.8858912804286396,0.0997198461175468,-0.180126389976504,0.9533783388016772,-2.067266069058368,1.3803195745797507,1.857725828948381,1.0879728674590994,-2.102285368910717,0.7641677978004824,1.6459985580186836,1.5427487877357553,-1.4080892472263935,1.016356831603006,1.7955704027791477,0.0294657186460192,-1.4527012227897205,0.828652592724934,1.0538579686517502,-0.1392081643259025,-1.1907234558638244,0.9818720840361634,-0.7688088656217581,0.3973467265388707,1.558166355012946,-1.6587980969520195,0.9077639979692536,-0.2065820303198005,-0.1806532839845751,0.5143164345328268,-0.7713840314141572,-1.175019136928643,-1.7841947720306777,1.2317627094192147,-0.3716721851089636,0.569940412357366,-0.485032074881655,58.25723546392785,0.7716381493013362,-0.2300564355963827,0.7621984007922114,0.8991357136874919,1.5781068079115141,-0.7649919487561274,-1.6247979901029892,-0.7792955995214319,1.029882539130331,-0.6038901156557858,0.07775991999108028,-0.45630303252261956,-0.9125077743940353,0.7548991665498829,0.6412790194105756,-1.0898435850204755,-0.31779021391231094,2.2725364418996903,0.8261098366938703,0.28063736678268697,1.085177848172317,-0.18675106650068315,-0.010239397817224511,0.7814674142474503,1.1409694942564317,0.39380883799126415,-0.2658552954468585,-0.707959370631998,-0.5606650203606613,0.0308731842042529,0.8805796708543511,0.6249536980641566,-1.0752939033304105,-0.01917862516714182,1.8563277133624871,0.7205648517880489,-0.07079242518472023,-0.2826252795480116,0.928717832228207,-1.2117769192049808,0.6319871331739438,0.4824182247247532,-0.29554480125901383,-1.570125281645645,-0.8791639454365066,1.0114852945665962,0.3994491421961073,-2.8658299342265896,-0.06493122827130599,0.3940335049674712
-0.0608683774202014,-0.586326349728582,0.402164556572795,0.3591463509271436,-0.2329550134485338,-0.4560212559448419,-0.553646484550792,-0.1345322128148272,-0.2211282279141218,-0.0385402088019477,1.0008030433825523,-0.7093589096424198,0.5966953809104842,0.0332101798853727,2.021193599580755,-0.2163003284635096,0.6951645831510663,0.015353451755977,-1.3883045083134935,-0.5206890955191443,0.8804711054283936,-0.4326944606082731,-2.220256314839614,-0.0314030169245038,-1.0923362979510105,0.1318177325967188,1.5511470813980186,0.7694573108029035,1.5366558287399776,-0.5615120214444915,-0.1431663336355322,-1.0444361968077795,-0.6840434450400951,-0.92688483228618,-1.3067229692119573,1.3658566253313404,-2.0919602950264222,1.3701389048045567,1.2460589249202312,0.4997926754789979,-1.1145072680940693,-1.5821751114432072,-0.5484036812635643,0.625120456339924,0.0030636374406742,-1.0434994950947576,1.14820478465649,1.684383328181538,-0.2265991640145975,0.1093369035973457,43.57239507912346,-0.7233390824512339,0.7077155412496205,-0.029890473902299677,0.9024692225017834,-1.1700176505989124,2.028628924269873,-1.2090343969891855,0.17252678292308982,-1.0637896161020317,-0.39294200180640454,0.00593816941514957,1.5289289948137401,0.40795690975064797,-1.2447668741691826,-1.4824141410588727,0.5823769459527517,1.1057145758432931,0.619096478051551,-1.001621865490398,-0.5089765283907034,0.0014628548137902023,-0.3331543320772962,-0.3774009640534827,-0.26837129395896864,-1.272830420453946,-2.0073608522590525,-0.6694881650021808,1.6183784768913128,-1.056581435577234,0.6699427761606213,0.3499319947444421,0.251331260458493,0.014320402204858777,-2.2511352240100946,1.4646672588818006,-0.0017830102524277096,-0.36409991015970355,-0.2073438265359958,1.761011230334019,0.5326311343770632,-0.03478006986894213,-0.9742095738891192,-1.9045245195686462,-0.10398329868709742,2.34064329118308,0.006569535087340565,2.2047856091211497,-0.9605035349648755,1.0991722973503169,-0.6882074598312597
-0.9623259293229972,-0.4901746389268593,-1.453603269853209,-1.6496680345477246,-1.7603305128316795,-1.974002785453834,0.4350394545119301,0.2142392777282279,-0.5009649581345399,-0.2134683656885336,0.6753008298668369,-0.2210821179488743,1.779171797279794,-0.0004389886599092,1.1907947082587425,0.2785557803664935,2.1312097580073317,1.0583635039241883,0.0434697754726132,0.6288307169074809,-0.2608158555309318,-0.2708998383551176,-1.3034108280355854,-0.8082616024671286,2.060971385155721,-1.2040313712785795,-0.6554927127836386,-0.0937186769591027,-0.0604092947525704,0.3837258197309604,-0.469120708114063,0.4453763669963374,1.1423854411467251,1.2666323439815002,-0.2675118006368401,0.6113434289029646,-1.1461336221411886,-0.7217160452723304,-1.1737333986905425,-0.0457446887596508,-0.8592192763599443,-1.5206935588047945,-0.3860052225811505,-1.728583775780952,1.3271931036461422,-0.5575230612432738,0.9853160736381288,-0.4920674900349718,-1.1949378259506007,1.1755239713559191,45.85013441270002,2.4338480784024163,0.7225400802900771,-0.17431370503474794,0.2144508339716411,0.8485620344757479,0.9584765276047547,-0.23833817231357088,0.5108629891483177,-0.7898474390492546,-0.7210500295229891,0.8586885114656261,0.3653709222153139,0.35502561793492887,-0.026483628288828647,-0.3759357199135793,0.5162649162799985,-0.31356411297056463,0.08978496441913161,0.08695970203716943,-2.7950870659419196,-0.6736568716031917,-1.3432266479483186,-0.17797974883261283,0.35662961610160226,0.0675310639804901,-1.0610105987880223,-0.7408542264806607,-0.3177037310668073,0.4947854353300981,0.2538871906655972,1.2837191877332192,0.008521072738391776,-0.5051094154115093,1.1760176917840621,0.9194291158384525,0.5532974244013308,-1.2667207021315745,-0.49406428586035417,-1.209418667715089,-0.005902242320550605,-0.28358716021938346,-0.45440651239148844,0.35441226171086265,0.9175108270821316,-0.8884719666699248,0.31084550551527557,-0.5097878468704842,1.4324072576377531,-0.5487467773601188,-0.48186051498714544
0.6527431539021201,1.3675287709989703,-0.049923946869495,-0.0111069175642284,-3.203345609204686,-3.42882173107201,0.9202154051909596,1.372327997688915,0.9292832177172524,0.7006234897184371,0.5617634898810563,-1.559087443681418,0.6826527175642255,1.0071968560019282,-0.5722064947808724,0.4411338559860567,-0.3532078955194516,0.8853769905168424,-0.3135066852277433,-0.5801174628460125,-0.0392965426697191,-1.3416521204833574,-0.1385819832323614,0.3620927373582383,0.869959269366351,0.2489567386381994,-1.4326016370863977,1.3522711382297627,1.436158506374239,0.1125672552707822,-0.7519416211486548,-0.5316179364615454,-0.2035223977180851,0.2786684561976599,-0.3044852815097398,-0.8583875339011758,1.0230098842164372,0.2572858880741008,-1.0523720224359483,0.2913104562857904,0.1618708287790816,-0.7180529119443911,1.1950497596109866,0.1348892064273157,-0.2166216420821677,-0.0834817480754214,0.4439167958548264,-0.0721834145301041,-0.0805436730388751,1.0659650683253792,17.441281451871475,-1.770243188341892,0.4599290258221443,-0.3915648063298045,0.7343046755614968,0.6385178605944855,-1.0964024861514015,0.12284343854019797,2.444582752582506,0.23538826054801248,-0.15281111706735942,-0.3944726934280214,-0.9171554913710485,1.2749773820208183,-2.2694978644974095,-1.6759410190991015,-1.2949773886349234,1.2920536322271228,-0.2714050601644967,-0.5322617261715757,0.03870229475756321,1.4442600468203788,0.5859117572783072,0.3125765753355642,1.4270089026990616,-0.053126138754456785,0.33281593432606343,1.1054813523421145,-0.5154392914359576,0.1334432790439806,-0.24786705924526514,-0.8816738583581837,-0.013662923339917733,-0.06276942449341091,-0.23880188735057656,0.7551027307933962,-1.560013095298083,-1.974011955045982,0.10567472528083996,-1.757472622092309,0.06828327593863867,1.3429950777402997,-1.069785702078506,-1.542445083515727,-0.4561010078113793,-1.1667737929036508,-1.689635454447032,0.14983905381468807,0.5202820618006929,-0.025749703749578454,-0.9775356934974807
-2.155362671057917,-1.9928562701077075,0.1686677600192913,0.3680493382765737,-0.1367788670590703,-0.2347267927880048,-0.1799291529320639,-0.0744433532884889,-0.3708620278050089,-0.1273076154238251,-0.4039010833862068,0.7834311866438803,0.1767636999722068,-0.2799105731704815,-1.9259679459071828,0.2433082252887502,-0.3095762735797508,-0.0607406568871012,-1.1824579472453334,1.4332821727201956,0.856743175843872,1.4307059976406318,1.146979300780954,0.5923173021274616,-1.1422825087264428,1.8433871640718589,-0.9276351508875104,-0.2684076240749616,0.706902280626921,0.756540787187405,0.5722367269445582,-0.4002884813290898,-0.6069316273554748,2.5345325686061364,-0.0393139384998335,-0.1617713846388359,-0.7135564909387535,0.2446703490709576,0.1980228005780707,-0.0162262087042952,0.3817266467878861,1.7635375024423534,-0.5950527062908985,0.04308374220212,-0.6478484525505558,0.2946983608256279,-0.568469501374419,-0.5254429914341896,-1.459523374055626,0.0977947828196746,29.63605221346578,-1.0326290690342947,0.6075143271495044,-0.015193128769989376,-0.6493313119203942,-0.23676860296405963,0.8382368795711403,-1.0086640011668284,-0.5422823377626642,-1.3257937713542476,1.5082474031850017,0.3195926497950045,0.6698080980093383,0.19774913553806917,-0.20931661662150006,0.10841247335290131,0.22036754883800364,-1.2846395953877447,-0.4639479694844082,0.7041298480492758,0.7880490843170695,-1.434816511346655,1.4247188303170473,0.6448412895542254,0.3714010859322353,0.2034146733895821,0.199696196625398,-2.476681556030022,0.026603121253563643,-0.32730403127438007,-0.42632586644180925,-0.24715165741179193,-0.6795143155756067,-0.852086884120294,-0.8786526806291152,-0.602258177282046,1.0943608572807824,-0.6691427506673333,-0.005622584426260658,1.7240207155655047,-0.027135232619142746,0.9835457924075637,0.658297225203948,-0.06008556737978037,-0.4062243293734895,-0.29050516053877085,-0.5769852675470976,0.6765699283895829,-2.8511678072466404,1.4409914934980286,-1.2074556814368047
0.6734162274182618,0.7136063634348887,0.880524198307361,0.4869440916151346,-1.227101013088154,-1.9884909746994723,0.7733121741531247,1.139008184538845,-0.52278550887315,-0.277272379405003,-0.9880575685508732,0.8679636874135729,-0.4355634375527397,-2.122463043405368,-0.4547539655096902,-0.0571247478576671,0.5524938583395987,0.4370511986010468,-1.2904505648265217,0.1220940325134602,-0.534005039848261,-0.3602212689001884,-0.9982320954941476,-0.0509070036159293,3.132434694857845,1.8564423155838048,-0.9987056858555312,0.0659443360040075,-0.3139856034390785,0.1420266569657614,0.9163091065034594,-0.1293224524277399,-0.7122310746618156,1.1564840551186344,-1.23403225245565,0.1893038586204417,-1.4861030495714416,-1.0260731593738686,0.7447887833642115,-0.679391435049952,-1.8765617098033376,-0.7226904565912454,-0.8297709706124513,-1.2623657726990998,0.5500867140754316,-1.5468126815619638,-0.5879374818766072,0.1334078387635883,-0.3427899010227776,-0.4041906136129543,55.52090690914192,0.1697292843903737,-0.9443687775430526,0.863100226170631,0.08312246565668001,-0.262978803780678,1.2444980760210578,-0.2773160565659805,-1.7967380129780532,-0.6590067582323337,-0.5973647655374826,-0.5066028082758148,1.0587806734902474,-0.8291091806340453,-0.9026885938220728,-1.9394054081418746,0.5032602265255054,0.6778539748410302,1.2107012531475165,0.796965795509925,2.6805088716332452,-0.6672053844763253,-1.122484323722866,1.6866513536678973,0.16942808390894876,-0.015470844767045444,-0.789553685516321,-0.4570138198521978,1.0110630878929017,-0.0022127099597559416,-0.28519447469178416,-0.3600417738324499,-1.0680638475628392,0.15514701868247027,0.33593539139645895,-0.049079204226818746,-0.4048296410783314,-2.4809745673016015,1.6550683418264938,0.5811209451637238,-0.8981012047997423,-1.1074607803497711,-0.36054902617202,-1.3837935308890936,1.5896615658433906,1.048364885635423,1.0776539629053858,-2.155890739226377,-1.5101601780690737,2.52432696755967,1.850083344877236
-0.9489528277686782,-0.6369794785544034,-2.350455852624361,-2.6705526097250853,-0.8639798490760783,-0.6171767019073746,-0.910324341928284,-0.7157850047757452,-0.3756336607173401,-0.6385726306243696,0.4416625641860606,-1.4337300248102285,-0.8374057253154913,-2.106889114626081,-1.4239581121976068,0.1785291697204778,-1.9645360381029249,-1.4811457246217157,-0.002368916132808,-0.5436068960930526,1.992036635959309,1.8338965460243757,-0.8679224627511536,0.5571376184034819,0.7492825568794513,-0.5974788580244034,-1.495541536498204,-0.0122984493080576,-0.1728456748141109,-0.4357644969706192,0.4423168681644852,-0.7507296070055988,-1.151997547579143,0.1090829703498318,0.3859700925688759,-1.176644943900053,0.9280906109910813,-1.770481137776078,-0.5781134587156433,-0.258008536197609,-0.6362237126519298,-0.5650604735511925,1.871074482308114,-0.8508840890388987,2.441221722471914,0.4371267797310518,0.0920551373119919,0.4762403533876659,2.5299277492519523,-0.993593003931448,42.27005549932062,0.08939391914564943,0.32324576290897944,-0.7964401810595795,-0.46710340679077605,-1.8357112740410206,0.1320209226175572,0.7151624007606846,1.4903794701929813,-1.6644767353332222,-0.48767397427899917,-0.849329485829408,0.1981316511358755,-1.6047549879109688,0.33917757913548424,0.8900101268264297,-0.034665569737606684,1.6463292076954565,-0.01727323804817288,1.6332295165199409,-0.4243952207106612,0.8927843782269886,0.9727103929221741,-0.6901408375488947,-0.047270379229430746,-0.9806629122300344,0.737639200059881,0.2254101426299924,-0.08289999071715835,-1.6702940057558509,0.5320323254226663,0.9337620752499189,-0.3626619713560788,0.3056502529768904,0.18654182120262447,0.6358209031476184,1.9699379120649152,-1.132876867847411,-0.5048153650986971,0.1263110138013661,1.5883379572273506,0.3803018024448286,-2.2163489560259397,1.2258790482242037,-0.1634989587288872,0.3550476714550934,-0.06687430404484876,0.26618433113747114,0.7218202312280553,-0.8706387270186103,-0.906252341483306
